16.00	1.10881	1.10848
16.05	1.1085	1.10846
16.10	1.10847	1.10832
16.15	1.10831	1.10828
16.20	1.10827	1.10838
16.25	1.10839	1.10829
16.30	1.10832	1.10872
16.35	1.10874	1.10772
16.40	1.10773	1.10674
16.45	1.10673	1.10698
16.50	1.10697	1.10684
16.55	1.10685	1.10693
17.00	1.10694	1.10683
17.05	1.10689	1.10652
17.10	1.10654	1.10619
17.15	1.10622	1.10672
17.20	1.10674	1.10657
17.25	1.10656	1.1071
17.30	1.10712	1.10738
17.35	1.10737	1.1077
17.40	1.10769	1.10749
17.45	1.10748	1.10721
17.50	1.10722	1.10822
17.55	1.1082	1.1081
18.00	1.10811	1.10823
18.05	1.10827	1.10771
18.10	1.10772	1.10815
18.15	1.10813	1.10771
18.20	1.1077	1.10733
18.25	1.10732	1.10745
18.30	1.10744	1.10753
18.35	1.10754	1.10743
18.40	1.10744	1.10751
18.45	1.1075	1.1074
18.50	1.10739	1.10727
18.55	1.10731	1.10745
19.00	1.10747	1.10697
19.05	1.10696	1.10696
19.10	1.10697	1.10736
19.15	1.10735	1.1073
19.20	1.10731	1.1075
19.25	1.10751	1.10747
19.30	1.10746	1.10752
19.35	1.10754	1.10736
19.40	1.10735	1.10731
19.45	1.10732	1.10719
19.50	1.1072	1.10709
19.55	1.10711	1.1076
20.00	1.10759	1.10748
20.05	1.10749	1.10758
20.10	1.10757	1.1076
20.15	1.10759	1.10793
20.20	1.10792	1.10774
20.25	1.10773	1.10757
20.30	1.10756	1.10767
20.35	1.10768	1.10746
20.40	1.10747	1.10746
20.45	1.10745	1.10743
20.50	1.10742	1.10713
20.55	1.10714	1.10763
21.00	1.10766	1.10761
21.05	1.10762	1.10748
21.10	1.10749	1.10753
21.15	1.10752	1.10729
21.20	1.10727	1.10732
21.25	1.10731	1.10741
21.30	1.10748	1.10764
21.35	1.10765	1.10742
21.40	1.10743	1.10731
21.45	1.1073	1.10731
21.50	1.1073	1.10693
21.55	1.10694	1.10672
22.00	1.10673	1.10709
22.05	1.10708	1.10711
22.10	1.10713	1.10741
22.15	1.10745	1.10757
22.20	1.1076	1.10748
22.25	1.10749	1.10761
22.30	1.10763	1.10745
22.35	1.10746	1.10736
22.40	1.10735	1.10738
22.45	1.10737	1.10739
22.50	1.10738	1.10732
22.55	1.10733	1.1077
23.00	1.10769	1.10783
23.05	1.10784	1.10776
23.10	1.10774	1.10789
23.15	1.10787	1.10784
23.20	1.10785	1.10772
23.25	1.10771	1.10781
23.30	1.10782	1.10787
23.35	1.10788	1.10785
23.40	1.10786	1.10779
0.05	1.10743	1.10744
0.10	1.10741	1.10737
0.15	1.10739	1.1074
0.20	1.10738	1.10714
0.25	1.10713	1.10712
0.30	1.10713	1.10721
0.35	1.10718	1.10717
0.40	1.10721	1.10721
0.45	1.10718	1.10722
0.50	1.10723	1.10732
0.55	1.10733	1.10726
1.00	1.10727	1.10731
1.05	1.10733	1.10757
1.10	1.10756	1.10761
1.15	1.10762	1.1077
1.20	1.10771	1.10762
1.25	1.10761	1.10781
1.30	1.10782	1.10769
1.35	1.10771	1.10773
1.40	1.10772	1.1078
1.45	1.10782	1.10769
1.50	1.1077	1.10785
1.55	1.10787	1.10792
2.00	1.10794	1.10796
2.05	1.10797	1.10808
2.10	1.10807	1.10813
2.15	1.10812	1.10826
2.20	1.10825	1.10843
2.25	1.10845	1.10854
2.30	1.10853	1.10848
2.35	1.10847	1.10834
2.40	1.10833	1.10848
2.45	1.10847	1.10846
2.50	1.10845	1.10831
2.55	1.10832	1.10835
3.00	1.10837	1.108
3.05	1.10799	1.10796
3.10	1.10797	1.10776
3.15	1.10778	1.10778
3.20	1.10777	1.10784
3.25	1.10783	1.10773
3.30	1.10775	1.10776
3.35	1.10775	1.10769
3.40	1.10768	1.10742
3.45	1.10743	1.10752
3.50	1.10753	1.1076
3.55	1.10762	1.1076
4.00	1.10762	1.10774
4.05	1.10773	1.10781
4.10	1.10782	1.10795
4.15	1.10794	1.10783
4.20	1.10782	1.10787
4.25	1.10789	1.10783
4.30	1.10782	1.10793
4.35	1.10792	1.10795
4.40	1.10794	1.10781
4.45	1.1078	1.10775
4.50	1.10774	1.10782
4.55	1.10781	1.10791
5.00	1.1079	1.10749
5.05	1.10748	1.1075
5.10	1.10749	1.10748
5.15	1.10747	1.10747
5.20	1.10746	1.10737
5.25	1.10738	1.10762
5.30	1.10761	1.10757
5.35	1.10754	1.10758
5.40	1.10759	1.10756
5.45	1.10757	1.10757
5.50	1.10756	1.10755
5.55	1.10757	1.10748
6.00	1.10751	1.10757
6.05	1.10756	1.10757
6.10	1.10756	1.10746
6.15	1.10747	1.10731
6.20	1.10733	1.1072
6.25	1.10722	1.10715
6.30	1.10714	1.10716
6.35	1.10717	1.10713
6.40	1.10712	1.10708
6.45	1.10707	1.10708
6.50	1.10707	1.10697
6.55	1.10696	1.10692
7.00	1.10693	1.10698
7.05	1.10697	1.10708
7.10	1.10707	1.10704
7.15	1.10703	1.10703
7.20	1.10702	1.10709
7.25	1.1071	1.10724
7.30	1.10725	1.10724
7.35	1.10727	1.10729
7.40	1.1073	1.10726
7.45	1.10728	1.10725
7.50	1.10727	1.10724
7.55	1.10725	1.10723
8.00	1.10724	1.10689
8.05	1.1069	1.1069
8.10	1.10689	1.10688
8.15	1.10687	1.10691
8.20	1.1069	1.10691
8.25	1.1069	1.1069
8.30	1.10689	1.10688
8.35	1.1069	1.1067
8.40	1.10671	1.10674
8.45	1.10673	1.10676
8.50	1.10675	1.10673
8.55	1.10672	1.10673
9.00	1.10672	1.10691
9.05	1.1069	1.10719
9.10	1.1072	1.10725
9.15	1.10728	1.1073
9.20	1.10731	1.10753
9.25	1.10752	1.10723
9.30	1.10724	1.10701
9.35	1.10702	1.10701
9.40	1.10702	1.10705
9.45	1.10704	1.10693
9.50	1.10692	1.10669
9.55	1.10668	1.10704
10.00	1.10703	1.10692
10.05	1.10695	1.10694
10.10	1.10693	1.10702
10.15	1.10701	1.10699
10.20	1.10698	1.1073
10.25	1.10728	1.10741
10.30	1.10743	1.1078
10.35	1.10779	1.10779
10.40	1.1078	1.10783
10.45	1.10782	1.10779
10.50	1.10778	1.10754
10.55	1.10753	1.10722
11.00	1.10721	1.10711
11.05	1.1071	1.10678
11.10	1.10679	1.10678
11.15	1.10677	1.10661
11.20	1.1066	1.10637
11.25	1.10636	1.1061
11.30	1.10611	1.10599
11.35	1.10598	1.10603
11.40	1.10602	1.10629
11.45	1.1063	1.10639
11.50	1.10638	1.10628
11.55	1.10629	1.10595
12.00	1.10594	1.10638
12.05	1.10639	1.10634
12.10	1.10635	1.10625
12.15	1.10624	1.10643
12.20	1.10644	1.10684
12.25	1.10685	1.10672
12.30	1.10671	1.10647
12.35	1.10646	1.10638
12.40	1.10637	1.10627
12.45	1.10626	1.10605
12.50	1.10604	1.10579
12.55	1.10578	1.10602
13.00	1.10601	1.10501
13.05	1.10502	1.10532
13.10	1.10531	1.10518
13.15	1.10517	1.10489
13.20	1.10488	1.1049
13.25	1.10489	1.10485
13.30	1.10484	1.10488
13.35	1.10489	1.1047
13.40	1.10469	1.10418
13.45	1.10419	1.10435
13.50	1.10437	1.10421
13.55	1.10422	1.1038
14.00	1.10381	1.104
14.05	1.10399	1.10409
14.10	1.10405	1.10389
14.15	1.10391	1.10382
14.20	1.10383	1.1039
14.25	1.10391	1.10378
14.30	1.10379	1.10393
14.35	1.10394	1.10386
14.40	1.10387	1.10346
14.45	1.10345	1.10312
14.50	1.10316	1.10306
14.55	1.10305	1.10295
15.00	1.10293	1.10335
15.05	1.10334	1.10342
15.10	1.10341	1.10303
15.15	1.10302	1.1029
15.20	1.10291	1.10314
15.25	1.10313	1.10303
15.30	1.10304	1.10336
15.35	1.10333	1.1032
15.40	1.10319	1.10327
15.45	1.10328	1.10295
15.50	1.10294	1.10282
15.55	1.10279	1.10271
16.00	1.1027	1.10236
16.05	1.10237	1.10242
16.10	1.10241	1.10218
16.15	1.10219	1.10184
16.20	1.10183	1.1021
16.25	1.10211	1.10203
16.30	1.10204	1.10206
16.35	1.10203	1.10216
16.40	1.10217	1.10214
16.45	1.10213	1.10205
16.50	1.10204	1.10155
16.55	1.10156	1.10114
17.00	1.10115	1.10047
17.05	1.10049	1.1007
17.10	1.10068	1.10077
17.15	1.10079	1.10105
17.20	1.10106	1.10128
17.25	1.10127	1.10156
17.30	1.10157	1.10126
17.35	1.10128	1.10138
17.40	1.10141	1.1009
17.45	1.10089	1.10061
17.50	1.10062	1.09966
17.55	1.09965	1.09967
18.00	1.09966	1.09981
18.05	1.09982	1.10047
18.10	1.10049	1.10064
18.15	1.10066	1.10045
18.20	1.10044	1.09993
18.25	1.09994	1.0997
18.30	1.09968	1.10012
18.35	1.10011	1.10027
18.40	1.10028	1.10047
18.45	1.10048	1.10042
18.50	1.10044	1.10084
18.55	1.10083	1.10056
19.00	1.10058	1.1008
19.05	1.10078	1.10055
19.10	1.10059	1.10008
19.15	1.10007	1.09987
19.20	1.09986	1.09987
19.25	1.09988	1.09989
19.30	1.0999	1.10027
19.35	1.10026	1.10046
19.40	1.10045	1.10064
19.45	1.10063	1.10071
19.50	1.10072	1.10066
19.55	1.10065	1.10026
20.00	1.10027	1.10004
20.05	1.10003	1.09995
20.10	1.09997	1.10002
20.15	1.10003	1.10032
20.20	1.10031	1.1002
20.25	1.10019	1.10008
20.30	1.10007	1.09973
20.35	1.09978	1.09971
20.40	1.09972	1.09983
20.45	1.09987	1.10007
20.50	1.10006	1.09986
20.55	1.09987	1.09958
21.00	1.09957	1.09962
21.05	1.09961	1.09982
21.10	1.09983	1.10004
21.15	1.10002	1.09991
21.20	1.0999	1.09999
21.25	1.10002	1.10011
21.30	1.1001	1.10023
21.35	1.10022	1.10009
21.40	1.10008	1.09988
21.45	1.09989	1.09998
21.50	1.09997	1.10013
21.55	1.10014	1.10064
22.00	1.10063	1.10097
22.05	1.10099	1.10091
22.10	1.10093	1.1009
22.15	1.10093	1.10101
22.20	1.10102	1.10096
22.25	1.10097	1.10107
22.30	1.10106	1.10088
22.35	1.10087	1.1009
22.40	1.10091	1.10081
22.45	1.10079	1.10068
22.50	1.10067	1.10062
22.55	1.10065	1.10073
23.00	1.10078	1.10038
23.05	1.10042	1.10027
23.10	1.10028	1.09989
23.15	1.09996	1.10011
23.20	1.1001	1.10007
23.25	1.10008	1.1002
23.30	1.10027	1.10029
23.35	1.10028	1.1002
23.40	1.10021	1.10024
23.45	1.10027	1.1002
23.50	1.10017	1.10024
23.55	1.10025	1.10022
0.05	1.10009	1.10019
0.10	1.10013	1.10001
0.15	1.10012	1.10002
0.20	1.10003	1.10042
0.25	1.10027	1.10005
0.30	1.10006	1.10011
0.35	1.10013	1.1
0.40	1.09999	1.09987
0.45	1.09988	1.10007
0.50	1.10008	1.09994
0.55	1.09993	1.09996
1.00	1.10005	1.10016
1.05	1.10017	1.10031
1.10	1.1003	1.10024
1.15	1.10027	1.10023
1.20	1.10022	1.10032
1.25	1.10031	1.10037
1.30	1.10036	1.10045
1.35	1.10043	1.10046
1.40	1.10047	1.10056
1.45	1.10057	1.10052
1.50	1.10051	1.10059
1.55	1.10058	1.10049
2.00	1.1005	1.10036
2.05	1.10035	1.10044
2.10	1.10045	1.10048
2.15	1.10047	1.10046
2.20	1.10047	1.1004
2.25	1.10039	1.10038
2.30	1.10039	1.10039
2.35	1.10038	1.10037
2.40	1.10036	1.10022
2.45	1.10023	1.10015
2.50	1.10014	1.10018
2.55	1.1002	1.10033
3.00	1.10032	1.1002
3.05	1.10021	1.10046
3.10	1.10045	1.1005
3.15	1.10051	1.10033
3.20	1.10035	1.10034
3.25	1.10033	1.10064
3.30	1.10063	1.10058
3.35	1.10059	1.10061
3.40	1.10063	1.10052
3.45	1.10053	1.10066
3.50	1.10065	1.10103
3.55	1.10104	1.1009
4.00	1.10092	1.10081
4.05	1.10083	1.10088
4.10	1.1009	1.10052
4.15	1.10053	1.10057
4.20	1.10058	1.10068
4.25	1.10069	1.10065
4.30	1.10066	1.10077
4.35	1.10076	1.10062
4.40	1.10064	1.1007
4.45	1.10069	1.10049
4.50	1.10048	1.10072
4.55	1.10071	1.10072
5.00	1.10073	1.1007
5.05	1.10071	1.10076
5.10	1.10075	1.10083
5.15	1.10082	1.10079
5.20	1.10081	1.10113
5.25	1.10114	1.10119
5.30	1.10118	1.101
5.35	1.10101	1.10125
5.40	1.10124	1.10125
5.45	1.10124	1.10127
5.50	1.1013	1.10132
5.55	1.10131	1.10121
6.00	1.10122	1.10118
6.05	1.10119	1.10118
6.10	1.10119	1.10113
6.15	1.10114	1.10112
6.20	1.10113	1.10114
6.25	1.10115	1.10107
6.30	1.10106	1.10099
6.35	1.10098	1.10116
6.40	1.10117	1.10116
6.45	1.10118	1.10062
6.50	1.10061	1.10067
6.55	1.10068	1.10104
7.00	1.10103	1.10114
7.05	1.10115	1.1011
7.10	1.10109	1.10107
7.15	1.10108	1.10119
7.20	1.1012	1.10122
7.25	1.10123	1.10128
7.30	1.10127	1.10122
7.35	1.10121	1.10108
7.40	1.10107	1.10108
7.45	1.10111	1.10106
7.50	1.10105	1.10102
7.55	1.10101	1.10128
8.00	1.10127	1.10114
8.05	1.10113	1.10119
8.10	1.1012	1.10121
8.15	1.10122	1.10123
8.20	1.10122	1.10125
8.25	1.10126	1.10127
8.30	1.10128	1.10126
8.35	1.10127	1.10127
8.40	1.10128	1.10116
8.45	1.10115	1.1009
8.50	1.10091	1.10085
8.55	1.10086	1.1012
9.00	1.10121	1.10066
9.05	1.10065	1.10055
9.10	1.10056	1.10068
9.15	1.10067	1.10072
9.20	1.10073	1.10049
9.25	1.10048	1.10033
9.30	1.10035	1.10022
9.35	1.10021	1.09962
9.40	1.0996	1.09973
9.45	1.09974	1.09938
9.50	1.09939	1.0992
9.55	1.09923	1.09958
10.00	1.09957	1.10039
10.05	1.10041	1.10049
10.10	1.10048	1.10034
10.15	1.10035	1.10073
10.20	1.10074	1.10094
10.25	1.10096	1.10102
10.30	1.10101	1.10135
10.35	1.10137	1.10131
10.40	1.1013	1.10099
10.45	1.101	1.10096
10.50	1.10097	1.10118
10.55	1.10119	1.10166
11.00	1.10165	1.10164
11.05	1.10163	1.10147
11.10	1.10146	1.10194
11.15	1.10193	1.1016
11.20	1.10159	1.10191
11.25	1.10192	1.10214
11.30	1.10213	1.10207
11.35	1.10209	1.10187
11.40	1.10186	1.10134
11.45	1.10135	1.1015
11.50	1.10149	1.10129
11.55	1.1013	1.10147
12.00	1.10148	1.10124
12.05	1.10125	1.10088
12.10	1.1009	1.10119
12.15	1.10118	1.10128
12.20	1.10102	1.10134
12.25	1.10135	1.10129
12.30	1.1013	1.10112
12.35	1.1011	1.10134
12.40	1.10136	1.1018
12.45	1.10181	1.10185
12.50	1.10184	1.10156
12.55	1.10155	1.10171
13.00	1.10172	1.1016
13.05	1.10169	1.1016
13.10	1.10162	1.10165
13.15	1.10166	1.10126
13.20	1.10125	1.1009
13.25	1.10092	1.1012
13.30	1.10119	1.10126
13.35	1.10125	1.10157
13.40	1.10158	1.10194
13.45	1.10193	1.1022
13.50	1.10221	1.10224
13.55	1.10225	1.1025
14.00	1.10249	1.10253
14.05	1.10255	1.10214
14.10	1.10216	1.10233
14.15	1.10232	1.10239
14.20	1.10238	1.10191
14.25	1.1019	1.10213
14.30	1.10212	1.10178
14.35	1.10179	1.1021
14.40	1.10209	1.1025
14.45	1.10251	1.10242
14.50	1.10243	1.10239
14.55	1.10238	1.10237
15.00	1.10236	1.1023
15.05	1.10229	1.1027
15.10	1.10271	1.10258
15.15	1.10257	1.10271
15.20	1.1027	1.10244
15.25	1.10245	1.10223
15.30	1.10224	1.10244
15.35	1.10245	1.10236
15.40	1.10235	1.10308
15.45	1.10309	1.10292
15.50	1.10294	1.10278
15.55	1.10277	1.10269
16.00	1.10268	1.10261
16.05	1.10262	1.10292
16.10	1.10291	1.10257
16.15	1.10256	1.10299
16.20	1.10298	1.10344
16.25	1.10343	1.10324
16.30	1.10325	1.10222
16.35	1.10223	1.10257
16.40	1.1026	1.10301
16.45	1.103	1.10297
16.50	1.10299	1.10327
16.55	1.10328	1.1033
17.00	1.10329	1.10383
17.05	1.10385	1.10393
17.10	1.10392	1.10415
17.15	1.10417	1.10384
17.20	1.10386	1.10387
17.25	1.10386	1.10358
17.30	1.10359	1.10406
17.35	1.10407	1.10418
17.40	1.10417	1.10459
17.45	1.10457	1.10489
17.50	1.10488	1.10467
17.55	1.10469	1.10476
18.00	1.10488	1.10502
18.05	1.10503	1.10496
18.10	1.10495	1.10546
18.15	1.10547	1.10569
18.20	1.10567	1.10562
18.25	1.10564	1.10564
18.30	1.10563	1.10527
18.35	1.10526	1.1059
18.40	1.10591	1.10618
18.45	1.10619	1.10645
18.50	1.10646	1.10651
18.55	1.1065	1.10632
19.00	1.10631	1.10606
19.05	1.10607	1.10582
19.10	1.10581	1.10602
19.15	1.10603	1.10622
19.20	1.10623	1.10628
19.25	1.10627	1.10628
19.30	1.10629	1.10637
19.35	1.10638	1.10634
19.40	1.1063	1.10665
19.45	1.10664	1.10652
19.50	1.10654	1.10674
19.55	1.10675	1.10696
20.00	1.10695	1.10701
20.05	1.107	1.10678
20.10	1.1068	1.10685
20.15	1.10684	1.10702
20.20	1.10703	1.10711
20.25	1.1071	1.10713
20.30	1.10712	1.10728
20.35	1.10729	1.10722
20.40	1.10723	1.10723
20.45	1.10722	1.10715
20.50	1.10714	1.10671
20.55	1.1067	1.10661
21.00	1.10663	1.10688
21.05	1.1069	1.10687
21.10	1.10686	1.107
21.15	1.10699	1.10684
21.20	1.10685	1.1068
21.25	1.10682	1.1069
21.30	1.10689	1.10683
21.35	1.10682	1.10682
21.40	1.10681	1.10701
21.45	1.107	1.10715
21.50	1.10714	1.10698
21.55	1.10696	1.10661
22.00	1.1066	1.10658
22.05	1.10663	1.10667
22.10	1.10666	1.10671
22.15	1.1067	1.1069
22.20	1.10689	1.10699
22.25	1.107	1.10716
22.30	1.10717	1.1072
22.35	1.10719	1.10687
22.40	1.1069	1.10694
22.45	1.10696	1.10703
22.50	1.10704	1.10719
22.55	1.1072	1.10713
23.00	1.10715	1.10713
23.05	1.10714	1.10718
23.10	1.10717	1.10731
23.15	1.1073	1.10736
23.20	1.10737	1.1074
23.25	1.10741	1.10733
23.30	1.10732	1.1071
23.35	1.10711	1.10714
23.40	1.10713	1.10718
23.45	1.10719	1.10713
23.50	1.10712	1.10706
23.55	1.10708	1.10729
0.05	1.10716	1.10721
0.10	1.1073	1.1073
0.15	1.10727	1.10724
0.20	1.10722	1.10728
0.25	1.10729	1.10703
0.30	1.10702	1.10715
0.35	1.10716	1.10717
0.40	1.10716	1.10714
0.45	1.10713	1.10716
0.50	1.10715	1.10715
0.55	1.10714	1.10715
1.00	1.10714	1.10729
1.05	1.10728	1.10728
1.10	1.10729	1.10724
1.15	1.10725	1.10727
1.20	1.10726	1.1073
1.25	1.10729	1.10721
1.30	1.10722	1.10718
1.35	1.10717	1.10709
1.40	1.1071	1.10714
1.45	1.10713	1.10714
1.50	1.10713	1.10716
1.55	1.10717	1.10711
2.00	1.10713	1.10703
2.05	1.10704	1.10705
2.10	1.10706	1.10715
2.15	1.10714	1.10711
2.20	1.1071	1.10714
2.25	1.10713	1.10721
2.30	1.10719	1.10713
2.35	1.10711	1.10725
2.40	1.10724	1.10732
2.45	1.10731	1.1074
2.50	1.10744	1.10753
2.55	1.10754	1.10738
3.00	1.10739	1.10727
3.05	1.10728	1.10743
3.10	1.10744	1.10732
3.15	1.10729	1.10692
3.20	1.10691	1.10703
3.25	1.10702	1.10696
3.30	1.10694	1.10696
3.35	1.10697	1.10705
3.40	1.10704	1.10708
3.45	1.1071	1.10713
3.50	1.10712	1.10687
3.55	1.10688	1.10698
4.00	1.10699	1.10696
4.05	1.10694	1.10672
4.10	1.10673	1.10676
4.15	1.10677	1.10669
4.20	1.10668	1.10672
4.25	1.10673	1.10675
4.30	1.10676	1.10664
4.35	1.10665	1.10666
4.40	1.10667	1.1067
4.45	1.10671	1.10676
4.50	1.10675	1.10685
4.55	1.10687	1.10696
5.00	1.10697	1.10692
5.05	1.10693	1.10692
5.10	1.10691	1.10688
5.15	1.10689	1.10675
5.20	1.10677	1.10672
5.25	1.10671	1.10668
5.30	1.10667	1.10666
5.35	1.10667	1.10663
5.40	1.10662	1.10664
5.45	1.10665	1.10658
5.50	1.10659	1.1066
5.55	1.10661	1.10668
6.00	1.10667	1.1066
6.05	1.10659	1.10671
6.10	1.1067	1.10668
6.15	1.10667	1.10678
6.20	1.10679	1.10674
6.25	1.10673	1.10675
6.30	1.10677	1.10677
6.35	1.10676	1.10673
6.40	1.10674	1.10671
6.45	1.1067	1.10662
6.50	1.10663	1.10664
6.55	1.10663	1.10663
7.00	1.10662	1.1066
7.05	1.10661	1.10663
7.10	1.10665	1.10661
7.15	1.10662	1.1066
7.20	1.10659	1.10659
7.25	1.1066	1.10658
7.30	1.1066	1.1065
7.35	1.10651	1.10652
7.40	1.10653	1.10654
7.45	1.10657	1.10658
7.50	1.10657	1.10658
7.55	1.10657	1.10643
8.00	1.10647	1.10654
8.05	1.10653	1.10653
8.10	1.10654	1.10644
8.15	1.10645	1.10639
8.20	1.10641	1.10639
8.25	1.1064	1.10643
8.30	1.10644	1.10634
8.35	1.10635	1.1066
8.40	1.10659	1.10664
8.45	1.10663	1.10659
8.50	1.1066	1.10656
8.55	1.10655	1.10659
9.00	1.10663	1.10686
9.05	1.10687	1.10671
9.10	1.1067	1.10666
9.15	1.10665	1.10642
9.20	1.10641	1.10648
9.25	1.10651	1.10628
9.30	1.10629	1.10641
9.35	1.10643	1.10652
9.40	1.10653	1.10678
9.45	1.10677	1.10652
9.50	1.10651	1.10617
9.55	1.10616	1.10577
10.00	1.10576	1.10573
10.05	1.10572	1.10613
10.10	1.10612	1.10678
10.15	1.10679	1.10614
10.20	1.10613	1.10577
10.25	1.10576	1.10589
10.30	1.10588	1.106
10.35	1.10599	1.10565
10.40	1.10568	1.10585
10.45	1.10584	1.10556
10.50	1.10557	1.10539
10.55	1.10538	1.10556
11.00	1.10558	1.10549
11.05	1.10551	1.10554
11.10	1.10553	1.10553
11.15	1.10554	1.10543
11.20	1.10542	1.10527
11.25	1.10526	1.10527
11.30	1.10528	1.10541
11.35	1.10544	1.10462
11.40	1.10463	1.1048
11.45	1.10479	1.1047
11.50	1.10471	1.10469
11.55	1.1047	1.10429
12.00	1.1043	1.10437
12.05	1.10436	1.10436
12.10	1.10437	1.10402
12.15	1.10401	1.10397
12.20	1.10398	1.10405
12.25	1.10406	1.1043
12.30	1.10429	1.10453
12.35	1.10452	1.10458
12.40	1.10457	1.10486
12.45	1.10484	1.10481
12.50	1.10482	1.1046
12.55	1.10459	1.105
13.00	1.10501	1.10508
13.05	1.10507	1.10501
13.10	1.105	1.1053
13.15	1.10529	1.10511
13.20	1.10512	1.10489
13.25	1.10488	1.1048
13.30	1.10479	1.10477
13.35	1.10478	1.10469
13.40	1.10468	1.10472
13.45	1.10471	1.1046
13.50	1.10459	1.10473
13.55	1.10474	1.10448
14.00	1.10447	1.10447
14.05	1.10446	1.10436
14.10	1.10435	1.10433
14.15	1.10432	1.10437
14.20	1.10449	1.10462
14.25	1.10463	1.10448
14.30	1.10447	1.10453
14.35	1.10454	1.1046
14.40	1.10461	1.10483
14.45	1.10484	1.10493
14.50	1.10492	1.10504
14.55	1.10506	1.10527
15.00	1.10526	1.10536
15.05	1.10535	1.10542
15.10	1.10543	1.10533
15.15	1.10536	1.10548
15.20	1.10549	1.1053
15.25	1.10531	1.10543
15.30	1.10542	1.10548
15.35	1.10547	1.10544
15.40	1.10545	1.10548
15.45	1.10547	1.10551
15.50	1.1055	1.1055
15.55	1.10548	1.10565
16.00	1.10564	1.10577
16.05	1.10578	1.10589
16.10	1.10588	1.10603
16.15	1.10604	1.10573
16.20	1.10572	1.10589
16.25	1.10588	1.10549
16.30	1.10548	1.10535
16.35	1.10534	1.10522
16.40	1.10521	1.10527
16.45	1.10526	1.1052
16.50	1.10519	1.10526
